"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","ITA","Italy","2016","2016",1.17,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","ITA","Italy","2017","2017",1.2,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","ITA","Italy","2018","2018",1.22,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","ITA","Italy","2019","2019",1.28,"E","Estimated value"
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","ITA","Italy","2020","2020",1.27,"E","Estimated value"
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ITA","Italy","2010","2010",1.37,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ITA","Italy","2011","2011",1.45,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ITA","Italy","2012","2012",1.45,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ITA","Italy","2013","2013",1.47,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ITA","Italy","2014","2014",1.48,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ITA","Italy","2015","2015",1.51,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ITA","Italy","2016","2016",1.55,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ITA","Italy","2017","2017",1.58,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ITA","Italy","2018","2018",1.61,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ITA","Italy","2019","2019",1.64,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ITA","Italy","2020","2020",1.67,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","ITA","Italy","2021","2021",1.69,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","JPN","Japan","2010","2010",1.54,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","JPN","Japan","2012","2012",1.61,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","JPN","Japan","2014","2014",1.7,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","JPN","Japan","2016","2016",1.81,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","JPN","Japan","2018","2018",1.9,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","JPN","Japan","2020","2020",1.99,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","KOR","Korea","2010","2010",0.65,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","KOR","Korea","2011","2011",0.67,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","KOR","Korea","2012","2012",0.65,"B","Break"
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","KOR","Korea","2013","2013",0.65,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","KOR","Korea","2014","2014",0.64,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","KOR","Korea","2015","2015",0.65,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","KOR","Korea","2016","2016",0.66,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","KOR","Korea","2017","2017",0.72,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","KOR","Korea","2018","2018",0.73,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","KOR","Korea","2019","2019",0.75,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","KOR","Korea","2020","2020",0.77,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","KOR","Korea","2010","2010",1.26,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","KOR","Korea","2011","2011",1.28,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","KOR","Korea","2012","2012",1.3,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","KOR","Korea","2013","2013",1.29,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","KOR","Korea","2014","2014",1.29,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","KOR","Korea","2015","2015",1.33,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","KOR","Korea","2016","2016",1.35,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","KOR","Korea","2017","2017",1.38,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","KOR","Korea","2018","2018",1.39,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","KOR","Korea","2019","2019",1.42,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","KOR","Korea","2020","2020",1.45,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LUX","Luxembourg","2010","2010",0.74,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LUX","Luxembourg","2011","2011",0.72,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LUX","Luxembourg","2012","2012",0.72,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LUX","Luxembourg","2013","2013",0.7,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LUX","Luxembourg","2014","2014",0.69,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LUX","Luxembourg","2015","2015",0.7,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LUX","Luxembourg","2016","2016",0.7,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LUX","Luxembourg","2017","2017",0.7,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LUX","Luxembourg","2010","2010",0.87,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LUX","Luxembourg","2011","2011",0.86,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LUX","Luxembourg","2012","2012",0.85,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LUX","Luxembourg","2013","2013",0.84,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LUX","Luxembourg","2014","2014",0.84,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LUX","Luxembourg","2015","2015",0.85,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LUX","Luxembourg","2016","2016",0.85,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","LUX","Luxembourg","2017","2017",0.86,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","LUX","Luxembourg","2013","2013",1.2,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","LUX","Luxembourg","2014","2014",1.21,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","LUX","Luxembourg","2015","2015",1.17,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","LUX","Luxembourg","2016","2016",1.17,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","LUX","Luxembourg","2017","2017",1.15,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2010","2010",0.2,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2011","2011",0.21,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2012","2012",0.21,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2013","2013",0.21,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2014","2014",0.22,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2015","2015",0.21,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2016","2016",0.21,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2017","2017",0.21,"B","Break"
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2018","2018",0.21,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2019","2019",0.21,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2020","2020",0.22,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2010","2010",0.25,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2011","2011",0.26,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2012","2012",0.26,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2013","2013",0.27,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2014","2014",0.24,"B","Break"
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2015","2015",0.32,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2016","2016",0.32,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2017","2017",0.29,"B","Break"
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2018","2018",0.29,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2019","2019",0.3,,
"PHSTPAPH","Professionally active pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2020","2020",0.31,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2010","2010",0.33,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2011","2011",0.34,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2012","2012",0.35,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2013","2013",0.36,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2014","2014",0.37,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2015","2015",0.38,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2016","2016",0.39,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2017","2017",0.3,"B","Break"
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2018","2018",0.31,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2019","2019",0.32,,
"PHSTLPPH","Pharmacists licensed to practice","DENSPPNB","Density per 1 000 population (head counts)","NLD","Netherlands","2020","2020",0.33,,
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NZL","New Zealand","2010","2010",0.63,"E","Estimated value"
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NZL","New Zealand","2011","2011",0.64,"E","Estimated value"
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NZL","New Zealand","2012","2012",0.65,"E","Estimated value"
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NZL","New Zealand","2013","2013",0.66,"E","Estimated value"
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NZL","New Zealand","2014","2014",0.66,"E","Estimated value"
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NZL","New Zealand","2015","2015",0.67,"E","Estimated value"
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NZL","New Zealand","2016","2016",0.67,"E","Estimated value"
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NZL","New Zealand","2017","2017",0.66,"E","Estimated value"
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NZL","New Zealand","2018","2018",0.7,"E","Estimated value"
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NZL","New Zealand","2019","2019",0.7,"E","Estimated value"
"PHSTPHAR","Practising pharmacists","DENSPPNB","Density per 1 000 population (head counts)","NZL","New Zealand","2020","2020",0.72,"E","Estimated value"
